country,country_code,report_year,top_1_share_pretax,next_9_share_pretax,middle_40_share_pretax,poorest_50_share_pretax,top_10_share_pretax
Finland,FIN,1998,11.599999,21.05,44.420002,22.939999,32.649999
Finland,FIN,1999,12.559999,20.19,42.23,25.02,32.749999
Finland,FIN,2000,13.339999,20.56,41.89,24.21,33.899999
Finland,FIN,2001,14.07,20.02,41.620003,24.3,34.09
Finland,FIN,2002,12.59,20.7,43.87,22.84,33.29
Finland,FIN,2003,11.95,20.14,43.18,24.71,32.09
Finland,FIN,2004,12.96,20.26,42.309998,24.47,33.22
Finland,FIN,2005,10.76,20.6,43.98,24.66,31.36
Finland,FIN,2006,11.63,21.03,43.35,24,32.66
Finland,FIN,2007,11.54,20.99,43.41,24.060001,32.53
Finland,FIN,2008,11.16,22.25,43.489998,23.1,33.41
Finland,FIN,2009,8.91,22.81,45.14,23.13,31.72
Finland,FIN,2010,9.45,22.6,45.3,22.65,32.05
Finland,FIN,2011,9.33,22.62,45.37,22.67,31.95
Finland,FIN,2012,8.64,22.54,45.739998,23.08,31.18
Finland,FIN,2013,8.63,22.44,45.61,23.31,31.07
Finland,FIN,2014,8.99,22.57,45.260002,23.18,31.56
Finland,FIN,2015,9.4800005,22.92,44.84,22.77,32.4000005
Finland,FIN,2016,9.51,22.77,44.65,23.06,32.28
Finland,FIN,2017,10.8,22.68,43.489998,23.019999,33.48
Finland,FIN,2022,11.27,22.57,43.32,22.83,33.84
Finland,FIN,2023,11.2300005,22.59,43.34,22.84,33.8200005
France,FRA,1980,7.53,21.15,48.4,22.93,28.68
France,FRA,1981,7.43,21.07,48.43,23.08,28.5
France,FRA,1982,6.99,21.13,48.649998,23.23,28.12
France,FRA,1983,6.9799995,21.23,48.62,23.18,28.2099995
France,FRA,1984,7.0299997,21.359999,48.59,23.019999,28.3899987
France,FRA,1985,7.3700004,21.449999,48.030003,23.16,28.8199994
France,FRA,1986,8.110001,21.66,47.23,23.01,29.770001
France,FRA,1987,8.150001,21.87,46.87,23.119999,30.020001
France,FRA,1988,8.34,22.07,46.399998,23.19,30.41
France,FRA,1989,8.95,22.28,46.1,22.67,31.23
France,FRA,1990,9.01,22.28,46.28,22.44,31.29
France,FRA,1991,9.099999,21.87,46.66,22.37,30.969999
France,FRA,1992,8.77,21.83,47.1,22.300001,30.6
France,FRA,1993,8.63,21.84,47.54,21.98,30.47
France,FRA,1994,9.32,21.86,47.05,21.77,31.18
France,FRA,1995,9.34,21.86,46.99,21.8,31.2
France,FRA,1996,10.400001,21.81,46.34,21.449999,32.210001
France,FRA,1997,10.62,21.82,46.37,21.189999,32.44
France,FRA,1998,11.57,21.87,45.67,20.900002,33.44
France,FRA,1999,11.389999,21.960001,45.64,21.01,33.35
France,FRA,2000,11.31,22.1,45.52,21.08,33.41
France,FRA,2001,11.46,22.1,45.18,21.259998,33.56
France,FRA,2002,11.2300005,22.32,45.6,20.85,33.5500005
France,FRA,2003,11.48,22.35,45.64,20.52,33.83
France,FRA,2004,11.7,22.490002,45.52,20.29,34.190002
France,FRA,2005,11.84,22.54,45.34,20.28,34.38
France,FRA,2006,11.5199995,22.65,45.36,20.48,34.1699995
France,FRA,2007,12.29,22.84,44.81,20.06,35.13
France,FRA,2008,12.34,22.97,44.74,19.949999,35.31
France,FRA,2009,10.37,22.89,46.28,20.460001,33.26
France,FRA,2010,11,22.75,45.86,20.39,33.75
France,FRA,2011,11.48,22.560001,45.42,20.54,34.040001
France,FRA,2012,10.25,22.65,46.18,20.92,32.9
France,FRA,2013,9.63,22.74,46.67,20.970001,32.37
France,FRA,2014,9.79,22.67,46.35,21.189999,32.46
France,FRA,2015,10.38,22.96,46.039997,20.61,33.34
France,FRA,2016,10.42,22.939999,45.89,20.75,33.359999
France,FRA,2017,10.76,22.81,45.73,20.7,33.57
France,FRA,2018,11.97,22.45,45.170002,20.41,34.42
France,FRA,2022,12.07,22.19,45.23,20.51,34.26
France,FRA,2023,12.13,22.18,45.190002,20.49,34.31
French Polynesia,PYF,1980,8.81,26.359999,43.239998,21.6,35.169999
French Polynesia,PYF,1981,8.95,26.31,43.18,21.56,35.26
French Polynesia,PYF,1982,9.099999,26.249998,43.14,21.51,35.349997
French Polynesia,PYF,1983,9.25,26.199999,43.079998,21.47,35.449999
French Polynesia,PYF,1984,9.4,26.140001,43.04,21.43,35.540001
French Polynesia,PYF,1985,9.55,26.089998,42.98,21.38,35.639998
French Polynesia,PYF,1986,9.71,26.03,42.92,21.33,35.74
French Polynesia,PYF,1987,9.87,25.97,42.87,21.289999,35.84
French Polynesia,PYF,1988,10.03,25.92,42.809998,21.24,35.95
French Polynesia,PYF,1989,10.2,25.85,42.76,21.189999,36.05
French Polynesia,PYF,1990,10.37,25.79,42.69,21.14,36.16
French Polynesia,PYF,1991,10.65,25.82,42.39,21.14,36.47
French Polynesia,PYF,1992,10.91,25.87,42.1,21.13,36.78
French Polynesia,PYF,1993,11.17,25.9,41.79,21.13,37.07
French Polynesia,PYF,1994,11.42,25.93,41.52,21.119999,37.35
French Polynesia,PYF,1995,11.66,25.97,41.260002,21.119999,37.63
French Polynesia,PYF,1996,11.89,26,40.99,21.119999,37.89
French Polynesia,PYF,1997,12.12,26.03,40.73,21.11,38.15
French Polynesia,PYF,1998,12.34,26.06,40.49,21.11,38.4
French Polynesia,PYF,1999,12.549999,26.089998,40.239998,21.11,38.639997
French Polynesia,PYF,2000,12.76,26.12,40.02,21.1,38.88
French Polynesia,PYF,2001,13.14,26.62,39.6,20.65,39.76
French Polynesia,PYF,2002,13.51,27.1,39.19,20.2,40.61
French Polynesia,PYF,2003,13.879999,27.57,38.79,19.76,41.449999
French Polynesia,PYF,2004,14.23,28.04,38.4,19.33,42.27
French Polynesia,PYF,2005,14.58,28.490002,38.02,18.92,43.070002
French Polynesia,PYF,2006,14.920001,28.93,37.65,18.51,43.850001
French Polynesia,PYF,2007,15.25,29.37,37.27,18.109999,44.62
French Polynesia,PYF,2008,15.57,29.789999,36.91,17.720001,45.359999
French Polynesia,PYF,2009,15.889999,30.199999,36.57,17.34,46.089998
French Polynesia,PYF,2010,16.2,30.61,36.219997,16.97,46.81
French Polynesia,PYF,2011,16.18,30.829998,36.129997,16.859999,47.009998
French Polynesia,PYF,2012,16.16,31.029999,36.04,16.76,47.189999
French Polynesia,PYF,2013,16.140001,31.23,35.95,16.67,47.370001
French Polynesia,PYF,2014,16.12,31.420002,35.89,16.58,47.540002
French Polynesia,PYF,2015,16.11,31.59,35.79,16.5,47.7
French Polynesia,PYF,2016,16.09,31.77,35.73,16.42,47.86
French Polynesia,PYF,2017,16.07,31.93,35.66,16.34,48
French Polynesia,PYF,2018,16.060001,32.09,35.600002,16.26,48.150001
French Polynesia,PYF,2019,16.050001,32.23,35.530003,16.19,48.280001
French Polynesia,PYF,2020,16.03,32.38,35.460003,16.12,48.41
French Polynesia,PYF,2021,16.03,32.38,35.460003,16.12,48.41
French Polynesia,PYF,2022,16.03,32.38,35.460003,16.12,48.41
French Polynesia,PYF,2023,16.03,32.38,35.460003,16.12,48.41
Gabon,GAB,2005,17.06,33.26,36.3,13.39,50.32
Gabon,GAB,2017,10.9,31.93,41.800003,15.360001,42.83
Gabon,GAB,2022,10.89,31.94,41.81,15.360001,42.83
Gabon,GAB,2023,10.89,31.94,41.81,15.360001,42.83
Gambia,GMB,1992,18.48,36.37,34.34,10.809999,54.85
Gambia,GMB,1998,18.55,36.34,34.32,10.8,54.89
Gambia,GMB,2003,20.36,33.92,34.58,11.13,54.28
Gambia,GMB,2010,21.13,31.8,34.29,12.76,52.93
Gambia,GMB,2015,13.39,31.79,38.56,16.26,45.18
Gambia,GMB,2022,15.700001,31.59,37.74,14.97,47.290001
Gambia,GMB,2023,15.700001,31.59,37.74,14.97,47.290001
Georgia,GEO,1997,19.04,27.56,39.76,13.64,46.6
Georgia,GEO,1998,27.17,24.1,35.97,12.76,51.27
Georgia,GEO,1999,20.039999,27.070002,39.13,13.76,47.110001
Georgia,GEO,2000,19.56,27.36,39.22,13.85,46.92
Georgia,GEO,2001,20.05,26.890001,38.86,14.200001,46.940001
Georgia,GEO,2002,18.01,26.750002,40.02,15.22,44.760002
Georgia,GEO,2003,17.05,26.519999,41.03,15.4,43.569999
Georgia,GEO,2004,17.05,26.33,41.06,15.559999,43.38
Georgia,GEO,2005,18.65,26.19,40.25,14.900001,44.84
Georgia,GEO,2006,18.13,26.63,40.32,14.920001,44.76
Georgia,GEO,2007,20.890001,26.390001,38.690002,14.02,47.280002
Georgia,GEO,2008,19.8,26.76,39.15,14.280001,46.56
Georgia,GEO,2009,18.02,26.449999,40.11,15.42,44.469999
Georgia,GEO,2010,19.02,26.840002,39.57,14.57,45.860002
Georgia,GEO,2011,24.22,25.529999,37.239998,13.009999,49.749999
Georgia,GEO,2012,19.89,26.109999,39.03,14.9800005,45.999999
Georgia,GEO,2013,19.82,29.300001,37.64,13.249999,49.120001
Georgia,GEO,2014,23.99,23.93,37,15.080001,47.92
Georgia,GEO,2015,20.890001,25.79,38.02,15.299999,46.680001
Georgia,GEO,2016,27.2,23.08,35.82,13.889999,50.28
Georgia,GEO,2017,24.699999,23.92,37.079998,14.300001,48.619999
Georgia,GEO,2018,21.92,26.12,37.45,14.5199995,48.04
Georgia,GEO,2022,18.33,26.31,40.18,15.18,44.64
Georgia,GEO,2023,18.33,26.31,40.18,15.18,44.64
Germany,DEU,1981,9.72,18.24,47.34,24.699999,27.96
Germany,DEU,1982,9.38,18.35,47.27,25,27.73
Germany,DEU,1983,9.94,18.5,46.9,24.66,28.44
Germany,DEU,1984,9.63,18.95,47.670002,23.75,28.58
Germany,DEU,1985,9.29,18.81,47,24.9,28.1
Germany,DEU,1986,10.52,19.15,46.95,23.39,29.67
Germany,DEU,1987,10.4800005,19.27,45.94,24.31,29.7500005
Germany,DEU,1988,11.21,20.16,46.09,22.53,31.37
Germany,DEU,1989,11.89,20.13,44.690002,23.289999,32.02
Germany,DEU,1990,11.41,20.94,45.809998,21.84,32.35
Germany,DEU,1991,10.11,20.65,45.73,23.51,30.76
Germany,DEU,1992,9.58,21.22,46.56,22.630001,30.8
Germany,DEU,1993,9.11,21.06,46.9,22.93,30.17
Germany,DEU,1994,9.07,20.48,46.14,24.3,29.55
Germany,DEU,1995,9.099999,20.710001,46.98,23.21,29.81
Germany,DEU,1996,9.87,20.800001,46.65,22.68,30.670001
Germany,DEU,1997,9.96,20.68,45.96,23.41,30.64
Germany,DEU,1998,11.469999,20.59,45.39,22.560001,32.059999
Germany,DEU,1999,11.27,21.119999,45.719997,21.89,32.389999
Germany,DEU,2000,11.09,21.13,45.27,22.51,32.22
Germany,DEU,2001,9.99,21.6,45.649998,22.76,31.59
Germany,DEU,2002,9.82,21.88,45.96,22.34,31.7
Germany,DEU,2003,9.21,21.75,46.19,22.859999,30.96
Germany,DEU,2004,10.400001,21.81,45.6,22.19,32.210001
Germany,DEU,2005,11.96,22.27,45.02,20.74,34.23
Germany,DEU,2006,12.73,22.18,44.4,20.69,34.91
Germany,DEU,2007,13.91,22.77,43.11,20.21,36.68
Germany,DEU,2008,13.75,22.6,43.43,20.22,36.35
Germany,DEU,2009,13.36,23.61,43.07,19.949999,36.97
Germany,DEU,2010,12.59,23.36,43.78,20.28,35.95
Germany,DEU,2011,12.83,23.48,43.75,19.939999,36.31
Germany,DEU,2012,12.259999,23.34,44.49,19.91,35.599999
Germany,DEU,2013,12.9,24.3,43.88,18.91,37.2
Germany,DEU,2014,12.94,24.58,43.51,18.970001,37.52
Germany,DEU,2015,12.99,24.51,43.44,19.050001,37.5
Germany,DEU,2016,12.9,24.439999,43.29,19.37,37.339999
Germany,DEU,2017,13.6,23.99,43.079998,19.33,37.59
Germany,DEU,2022,12.76,24,43.32,19.92,36.76
Germany,DEU,2023,12.720001,24.01,43.34,19.93,36.730001
Ghana,GHA,1987,13.6,33.09,38.24,15.070001,46.69
Ghana,GHA,1991,13.56,34.86,37,14.589999,48.42
Ghana,GHA,2005,15.719999,33.68,37.4,13.2,49.399999
Ghana,GHA,2012,14.26,33.69,38.75,13.3,47.95
Ghana,GHA,2016,15.14,33.42,38.59,12.84,48.56
Ghana,GHA,2022,15.080001,33.44,38.640003,12.84,48.520001
Ghana,GHA,2023,15.080001,33.44,38.640003,12.84,48.520001
Gibraltar,GIB,1980,9.08,23.14,47.32,20.460001,32.22
Gibraltar,GIB,1981,9.049999,23.17,47.33,20.45,32.219999
Gibraltar,GIB,1982,9.0199995,23.16,47.510002,20.32,32.1799995
Gibraltar,GIB,1983,9.13,23.17,47.19,20.51,32.3
Gibraltar,GIB,1984,9.34,23.32,47.03,20.31,32.66
Gibraltar,GIB,1985,9.37,23.5,47.24,19.89,32.87
Gibraltar,GIB,1986,9.34,23.18,47.3,20.17,32.52
Gibraltar,GIB,1987,9.2699995,23.23,47.19,20.31,32.4999995
Gibraltar,GIB,1988,9.33,23.109999,46.74,20.82,32.439999
Gibraltar,GIB,1989,9.43,23.17,46.69,20.710001,32.6
Gibraltar,GIB,1990,9.22,23.28,46.56,20.93,32.5
Gibraltar,GIB,1991,9.139999,23.16,46.64,21.05,32.299999
Gibraltar,GIB,1992,9.51,23.69,46.239998,20.550001,33.2
Gibraltar,GIB,1993,9.63,23.82,46.67,19.88,33.45
Gibraltar,GIB,1994,10.07,24.1,46.45,19.37,34.17
Gibraltar,GIB,1995,9.75,24.11,46.59,19.56,33.86
Gibraltar,GIB,1996,10.08,23.95,46.44,19.53,34.03
Gibraltar,GIB,1997,10.679999,24.130001,45.989998,19.19,34.81
Gibraltar,GIB,1998,10.809999,24.14,45.789997,19.26,34.949999
Gibraltar,GIB,1999,10.88,24.11,45.76,19.24,34.99
Gibraltar,GIB,2000,11.3,24.27,45.52,18.92,35.57
Gibraltar,GIB,2001,10.86,24.25,45.96,18.93,35.11
Gibraltar,GIB,2002,10.5,24.11,46.2,19.19,34.61
Gibraltar,GIB,2003,10.75,24.01,46.37,18.87,34.76
Gibraltar,GIB,2004,11.16,23.880001,46.88,18.08,35.040001
Gibraltar,GIB,2005,11.34,23.94,46.399998,18.32,35.28
Gibraltar,GIB,2006,12,23.980001,45.87,18.16,35.980001
Gibraltar,GIB,2007,11.9800005,24.09,45.52,18.4,36.0700005
Gibraltar,GIB,2008,10.78,23.46,46.6,19.16,34.24
Gibraltar,GIB,2009,9.88,23.6,47.02,19.5,33.48
Gibraltar,GIB,2010,10.93,24.21,46.43,18.43,35.14
Gibraltar,GIB,2011,10.88,24.18,46.62,18.33,35.06
Gibraltar,GIB,2012,10.25,24.15,47.170002,18.44,34.4
Gibraltar,GIB,2013,10.400001,24.23,47.170002,18.189999,34.630001
Gibraltar,GIB,2014,10.849999,24.24,46.85,18.06,35.089999
Gibraltar,GIB,2015,10.66,24.33,46.92,18.09,34.99
Gibraltar,GIB,2016,10.7699995,24.359999,46.69,18.189999,35.1299985
Gibraltar,GIB,2017,10.78,24.5,46.41,18.32,35.28
Gibraltar,GIB,2018,10.83,24.42,46.27,18.49,35.25
Gibraltar,GIB,2019,10.49,24.529999,46.309998,18.68,35.019999
Gibraltar,GIB,2020,10.58,24.279999,46.54,18.6,34.859999
Gibraltar,GIB,2021,11.4,24.130001,46.03,18.44,35.530001
Gibraltar,GIB,2022,11.5,24.17,45.85,18.49,35.67
Gibraltar,GIB,2023,11.5,24.17,45.85,18.49,35.67
Greece,GRC,1980,9.95,26.19,44.91,18.94,36.14
Greece,GRC,1981,10.1,27.31,44.48,18.109999,37.41
Greece,GRC,1982,9.58,26.930002,44.890003,18.6,36.510002
Greece,GRC,1983,8.91,26.640001,45.15,19.300001,35.550001
Greece,GRC,1984,8.93,25.99,45.629997,19.45,34.92
Greece,GRC,1985,9.24,26.22,45.64,18.91,35.46
Greece,GRC,1986,9.38,24.26,46.94,19.41,33.64
Greece,GRC,1987,9.049999,24.22,47,19.74,33.269999
Greece,GRC,1988,9.19,23.800001,46.99,20.02,32.990001
Greece,GRC,1989,9.11,23.37,46.82,20.69,32.48
Greece,GRC,1990,9.22,24.02,46.5,20.27,33.24
Greece,GRC,1991,9.35,23.710001,46.85,20.09,33.060001
Greece,GRC,1992,9.16,23.68,46.88,20.27,32.84
Greece,GRC,1993,9.38,24.529999,47.03,19.06,33.909999
Greece,GRC,1994,9.64,25.46,48.030003,16.88,35.1
Greece,GRC,1995,9.84,25.6,47.47,17.09,35.44
Greece,GRC,1996,10.17,25.92,46.86,17.06,36.09
Greece,GRC,1997,11.63,26.320002,46.039997,16.01,37.950002
Greece,GRC,1998,12.16,26.550001,45.59,15.690001,38.710001
Greece,GRC,1999,13.21,26.62,44.59,15.57,39.83
Greece,GRC,2000,12.6,27.75,44.66,15.000001,40.35
Greece,GRC,2001,12.610001,27.43,44.72,15.25,40.040001
Greece,GRC,2002,11.1,26.930002,45.67,16.300001,38.030002
Greece,GRC,2003,10.83,25.52,45.89,17.76,36.35
Greece,GRC,2004,11.49,25.69,45.43,17.4,37.18
Greece,GRC,2005,11.45,26.07,45.15,17.35,37.52
Greece,GRC,2006,11.41,25.09,45.04,18.46,36.5
Greece,GRC,2007,10.61,24.74,45.6,19.06,35.35
Greece,GRC,2008,8.8,24.21,47.08,19.91,33.01
Greece,GRC,2009,8.34,23.970001,47.28,20.41,32.310001
Greece,GRC,2010,8.81,24.98,46.97,19.24,33.79
Greece,GRC,2011,7.28,24.14,48.949997,19.63,31.42
Greece,GRC,2012,7.8199997,23.91,48.67,19.6,31.7299997
Greece,GRC,2013,9.96,23.35,46.94,19.75,33.31
Greece,GRC,2014,12.92,23.1,45.46,18.52,36.02
Greece,GRC,2015,12.259999,23.16,45.86,18.72,35.419999
Greece,GRC,2016,11.389999,22.949999,46.25,19.400002,34.339998
Greece,GRC,2017,11.57,22.76,45.75,19.93,34.33
Greece,GRC,2022,14.24,20.810001,44.43,20.52,35.050001
Greece,GRC,2023,14.33,20.800001,44.38,20.5,35.130001
Greenland,GRL,1980,8.81,26.359999,43.239998,21.6,35.169999
Greenland,GRL,1981,8.95,26.31,43.18,21.56,35.26
Greenland,GRL,1982,9.099999,26.249998,43.14,21.51,35.349997
Greenland,GRL,1983,9.25,26.199999,43.079998,21.47,35.449999
Greenland,GRL,1984,9.4,26.140001,43.04,21.43,35.540001
Greenland,GRL,1985,9.55,26.089998,42.98,21.38,35.639998
Greenland,GRL,1986,9.71,26.03,42.92,21.33,35.74
Greenland,GRL,1987,9.87,25.97,42.87,21.289999,35.84
Greenland,GRL,1988,10.03,25.92,42.809998,21.24,35.95
Greenland,GRL,1989,10.2,25.85,42.76,21.189999,36.05
Greenland,GRL,1990,10.37,25.79,42.69,21.14,36.16
Greenland,GRL,1991,10.65,25.82,42.39,21.14,36.47
Greenland,GRL,1992,10.91,25.87,42.1,21.13,36.78
Greenland,GRL,1993,11.17,25.9,41.79,21.13,37.07
Greenland,GRL,1994,11.42,25.93,41.52,21.119999,37.35
Greenland,GRL,1995,11.66,25.97,41.260002,21.119999,37.63
Greenland,GRL,1996,11.89,26,40.99,21.119999,37.89
Greenland,GRL,1997,12.12,26.03,40.73,21.11,38.15
Greenland,GRL,1998,12.34,26.06,40.49,21.11,38.4
Greenland,GRL,1999,12.549999,26.089998,40.239998,21.11,38.639997
Greenland,GRL,2000,12.76,26.12,40.02,21.1,38.88
Greenland,GRL,2001,13.14,26.62,39.6,20.65,39.76
Greenland,GRL,2002,13.51,27.1,39.19,20.2,40.61
Greenland,GRL,2003,13.879999,27.57,38.79,19.76,41.449999
Greenland,GRL,2004,14.23,28.04,38.4,19.33,42.27
Greenland,GRL,2005,14.58,28.490002,38.02,18.92,43.070002
Greenland,GRL,2006,14.920001,28.93,37.65,18.51,43.850001
Greenland,GRL,2007,15.25,29.37,37.27,18.109999,44.62
Greenland,GRL,2008,15.57,29.789999,36.91,17.720001,45.359999
Greenland,GRL,2009,15.889999,30.199999,36.57,17.34,46.089998
Greenland,GRL,2010,16.2,30.61,36.219997,16.97,46.81
Greenland,GRL,2011,16.18,30.829998,36.129997,16.859999,47.009998
Greenland,GRL,2012,16.16,31.029999,36.04,16.76,47.189999
Greenland,GRL,2013,16.140001,31.23,35.95,16.67,47.370001
Greenland,GRL,2014,16.12,31.420002,35.89,16.58,47.540002
Greenland,GRL,2015,16.11,31.59,35.79,16.5,47.7
Greenland,GRL,2016,16.09,31.77,35.73,16.42,47.86
Greenland,GRL,2017,16.07,31.93,35.66,16.34,48
Greenland,GRL,2018,16.060001,32.09,35.600002,16.26,48.150001
Greenland,GRL,2019,16.050001,32.23,35.530003,16.19,48.280001
Greenland,GRL,2020,16.03,32.38,35.460003,16.12,48.41
Greenland,GRL,2021,16.03,32.38,35.460003,16.12,48.41
Greenland,GRL,2022,16.03,32.38,35.460003,16.12,48.41
Greenland,GRL,2023,16.03,32.38,35.460003,16.12,48.41
Grenada,GRD,1980,23.75,32.190002,35.87,8.190001,55.940002
Grenada,GRD,1981,23.64,32.29,35.9,8.16,55.93
Grenada,GRD,1982,23.53,32.4,35.94,8.13,55.93
Grenada,GRD,1983,23.42,32.510002,35.97,8.1,55.930002
Grenada,GRD,1984,23.31,32.61,36.01,8.070001,55.92
Grenada,GRD,1985,23.19,32.73,36.04,8.030001,55.92
Grenada,GRD,1986,23.07,32.85,36.09,8,55.92
Grenada,GRD,1987,22.949999,32.96,36.12,7.96,55.909999
Grenada,GRD,1988,22.83,33.079998,36.16,7.9300003,55.909998
Grenada,GRD,1989,22.71,33.21,36.21,7.8599997,55.92
Grenada,GRD,1990,22.58,33.34,36.26,7.83,55.92
Grenada,GRD,1991,22.57,33.23,36.3,7.8900003,55.8
Grenada,GRD,1992,22.550001,33.149998,36.37,7.9300003,55.699999
Grenada,GRD,1993,22.54,33.059998,36.44,7.9700003,55.599998
Grenada,GRD,1994,22.53,32.97,36.489998,8,55.5
Grenada,GRD,1995,22.52,32.88,36.559998,8.04,55.4
Grenada,GRD,1996,22.51,32.8,36.62,8.070001,55.31
Grenada,GRD,1997,22.5,32.71,36.68,8.110001,55.21
Grenada,GRD,1998,22.490002,32.63,36.73,8.14,55.120002
Grenada,GRD,1999,22.480001,32.550003,36.8,8.18,55.030004
Grenada,GRD,2000,22.470001,32.47,36.86,8.21,54.940001
Grenada,GRD,2001,22.310001,32.460003,36.98,8.26,54.770004
Grenada,GRD,2002,22.16,32.440002,37.09,8.299999,54.600002
Grenada,GRD,2003,22.02,32.43,37.22,8.349999,54.45
Grenada,GRD,2004,21.89,32.41,37.31,8.389999,54.3
Grenada,GRD,2005,21.76,32.4,37.41,8.429999,54.16
Grenada,GRD,2006,21.64,32.390003,37.5,8.46,54.030003
Grenada,GRD,2007,21.529999,32.370003,37.6,8.5,53.900002
Grenada,GRD,2008,21.42,32.36,37.69,8.53,53.78
Grenada,GRD,2009,21.31,32.350002,37.77,8.57,53.660002
Grenada,GRD,2010,21.21,32.34,37.86,8.6,53.55
Grenada,GRD,2011,21.199999,31.830002,37.8,9.17,53.030001
Grenada,GRD,2012,21.199999,31.32,37.75,9.74,52.519999
Grenada,GRD,2013,21.199999,30.8,37.69,10.3,51.999999
Grenada,GRD,2014,21.199999,30.300001,37.65,10.86,51.5
Grenada,GRD,2015,21.189999,29.800001,37.59,11.41,50.99
Grenada,GRD,2016,21.189999,29.300001,37.55,11.97,50.49
Grenada,GRD,2017,21.189999,28.8,37.49,12.51,49.989999
Grenada,GRD,2018,21.18,28.32,37.44,13.06,49.5
Grenada,GRD,2019,21.18,27.829998,37.41,13.6,49.009998
Grenada,GRD,2020,21.199999,27.369999,37.38,14.059999,48.569998
Grenada,GRD,2021,21.199999,27.369999,37.38,14.059999,48.569998
Grenada,GRD,2022,21.199999,27.369999,37.38,14.059999,48.569998
Grenada,GRD,2023,21.199999,27.369999,37.38,14.059999,48.569998
Guatemala,GTM,2022,17.87,33.94,37.81,10.37,51.81
Guatemala,GTM,2023,17.87,33.94,37.81,10.37,51.81
Guernsey,GGY,1980,9.08,23.14,47.32,20.460001,32.22
Guernsey,GGY,1981,9.049999,23.17,47.33,20.45,32.219999
Guernsey,GGY,1982,9.0199995,23.16,47.510002,20.32,32.1799995
Guernsey,GGY,1983,9.13,23.17,47.19,20.51,32.3
Guernsey,GGY,1984,9.34,23.32,47.03,20.31,32.66
Guernsey,GGY,1985,9.37,23.5,47.24,19.89,32.87
Guernsey,GGY,1986,9.34,23.18,47.3,20.17,32.52
Guernsey,GGY,1987,9.2699995,23.23,47.19,20.31,32.4999995
Guernsey,GGY,1988,9.33,23.109999,46.74,20.82,32.439999
Guernsey,GGY,1989,9.43,23.17,46.69,20.710001,32.6
Guernsey,GGY,1990,9.22,23.28,46.56,20.93,32.5
Guernsey,GGY,1991,9.139999,23.16,46.64,21.05,32.299999
Guernsey,GGY,1992,9.51,23.69,46.239998,20.550001,33.2
Guernsey,GGY,1993,9.63,23.82,46.67,19.88,33.45
Guernsey,GGY,1994,10.07,24.1,46.45,19.37,34.17
Guernsey,GGY,1995,9.75,24.11,46.59,19.56,33.86
Guernsey,GGY,1996,10.08,23.95,46.44,19.53,34.03
Guernsey,GGY,1997,10.679999,24.130001,45.989998,19.19,34.81
Guernsey,GGY,1998,10.809999,24.14,45.789997,19.26,34.949999
Guernsey,GGY,1999,10.88,24.11,45.76,19.24,34.99
Guernsey,GGY,2000,11.3,24.27,45.52,18.92,35.57
Guernsey,GGY,2001,10.86,24.25,45.96,18.93,35.11
Guernsey,GGY,2002,10.5,24.11,46.2,19.19,34.61
Guernsey,GGY,2003,10.75,24.01,46.37,18.87,34.76
Guernsey,GGY,2004,11.16,23.880001,46.88,18.08,35.040001
Guernsey,GGY,2005,11.34,23.94,46.399998,18.32,35.28
Guernsey,GGY,2006,12,23.980001,45.87,18.16,35.980001
Guernsey,GGY,2007,11.9800005,24.09,45.52,18.4,36.0700005
Guernsey,GGY,2008,10.78,23.46,46.6,19.16,34.24
Guernsey,GGY,2009,9.88,23.6,47.02,19.5,33.48
Guernsey,GGY,2010,10.93,24.21,46.43,18.43,35.14
Guernsey,GGY,2011,10.88,24.18,46.62,18.33,35.06
Guernsey,GGY,2012,10.25,24.15,47.170002,18.44,34.4
Guernsey,GGY,2013,10.400001,24.23,47.170002,18.189999,34.630001
Guernsey,GGY,2014,10.849999,24.24,46.85,18.06,35.089999
Guernsey,GGY,2015,10.66,24.33,46.92,18.09,34.99
Guernsey,GGY,2016,10.7699995,24.359999,46.69,18.189999,35.1299985
Guernsey,GGY,2017,10.78,24.5,46.41,18.32,35.28
Guernsey,GGY,2018,10.83,24.42,46.27,18.49,35.25
Guernsey,GGY,2019,10.49,24.529999,46.309998,18.68,35.019999
Guernsey,GGY,2020,10.58,24.279999,46.54,18.6,34.859999
Guernsey,GGY,2021,11.4,24.130001,46.03,18.44,35.530001
Guernsey,GGY,2022,11.5,24.17,45.85,18.49,35.67
Guernsey,GGY,2023,11.5,24.17,45.85,18.49,35.67
Guinea,GIN,1991,9.700001,36.7,42.399998,11.190001,46.400001
Guinea,GIN,2002,18.529999,32.95,35.59,12.93,51.479999
Guinea,GIN,2003,17.37,32.989998,36.329998,13.29,50.359998
Guinea,GIN,2007,13.009999,33.02,39.239998,14.7300005,46.029999
Guinea,GIN,2012,12.349999,29.699999,40.5,17.44,42.049998
Guinea,GIN,2022,8.55,28.670002,43.1,19.67,37.220002
Guinea,GIN,2023,8.55,28.670002,43.1,19.67,37.220002
Guinea-Bissau,GNB,1991,19.6,32.43,35.38,12.6,52.03
Guinea-Bissau,GNB,1993,19.48,32.47,35.43,12.620001,51.95
Guinea-Bissau,GNB,2002,13.9,30.27,39.309998,16.51,44.17
Guinea-Bissau,GNB,2010,13.21,30.630001,39.52,16.65,43.840001
Guinea-Bissau,GNB,2022,10.84,30.54,41.15,17.470001,41.38
