country,country_code,report_year,income_poorest_10,income_richest_10,population,region
Cote d'Ivoire,CIV,1987,2.1946344,12.668216,10851480,Africa
Cote d'Ivoire,CIV,1986,2.6328282,14.028441,10440923,Africa
Cote d'Ivoire,CIV,1985,2.2963967,17.067713,10040486,Africa
Croatia,HRV,2021,13.943787,53.620903,3924607,Europe
Croatia,HRV,2020,12.61961,50.9692,3953957,Europe
Croatia,HRV,2019,12.270506,47.607452,3986338,Europe
Croatia,HRV,2018,11.378117,45.781353,4024868,Europe
Croatia,HRV,2017,9.85742,43.12846,4079198,Europe
Croatia,HRV,2016,9.321112,41.745266,4136438,Europe
Croatia,HRV,2015,8.442244,38.37718,4183732,Europe
Croatia,HRV,2014,8.198625,37.19085,4219485,Europe
Croatia,HRV,2013,7.7033725,35.154957,4242404,Europe
Croatia,HRV,2012,7.436673,37.037548,4259234,Europe
Croatia,HRV,2011,7.931685,38.452087,4280827,Europe
Croatia,HRV,2010,8.36361,39.593315,4301152,Europe
Croatia,HRV,2009,9.12239,43.197247,4310537,Europe
Croatia,HRV,1988,12.350021,35.539436,4806030,Europe
Cyprus,CYP,2021,24.299053,90.63125,1317312,Europe
Cyprus,CYP,2020,23.516909,88.601326,1302250,Europe
Cyprus,CYP,2019,22.99984,86.60625,1286669,Europe
Cyprus,CYP,2018,22.463203,84.46035,1270743,Europe
Cyprus,CYP,2017,20.575571,81.25054,1254273,Europe
Cyprus,CYP,2016,19.82242,79.3845,1237116,Europe
Cyprus,CYP,2015,18.043516,77.032005,1219504,Europe
Cyprus,CYP,2014,17.464914,76.32662,1201807,Europe
Cyprus,CYP,2013,19.056587,79.38528,1183899,Europe
Cyprus,CYP,2012,20.593702,84.395485,1165402,Europe
Cyprus,CYP,2011,23.233683,88.99493,1146492,Europe
Cyprus,CYP,2010,23.658657,89.10747,1127825,Europe
Cyprus,CYP,2009,22.89071,86.6716,1109377,Europe
Cyprus,CYP,2008,23.614239,88.8423,1091028,Europe
Cyprus,CYP,2007,24.17983,87.785774,1072726,Europe
Cyprus,CYP,2006,24.045849,83.0717,1054425,Europe
Cyprus,CYP,2005,22.531462,79.16045,1036156,Europe
Cyprus,CYP,2004,20.815424,74.22346,1017877,Europe
Czechia,CZE,2021,21.69188,67.20109,10530683,Europe
Czechia,CZE,2020,20.80889,63.478092,10550130,Europe
Czechia,CZE,2019,21.06594,62.467426,10554871,Europe
Czechia,CZE,2018,20.2186,59.294308,10548935,Europe
Czechia,CZE,2017,19.309843,55.796764,10541343,Europe
Czechia,CZE,2016,18.433079,53.782505,10531947,Europe
Czechia,CZE,2015,17.376387,52.26616,10524419,Europe
Czechia,CZE,2014,16.56299,50.33073,10517222,Europe
Czechia,CZE,2013,15.591655,49.462635,10511164,Europe
Czechia,CZE,2012,15.869755,49.35442,10507338,Europe
Czechia,CZE,2011,15.673102,49.645767,10495508,Europe
Czechia,CZE,2010,15.761287,50.48793,10464035,Europe
Czechia,CZE,2009,16.369894,49.11104,10420986,Europe
Czechia,CZE,2008,16.363081,47.84906,10378296,Europe
Czechia,CZE,2007,15.782248,47.70128,10337541,Europe
Czechia,CZE,2006,14.281407,45.99477,10304594,Europe
Czechia,CZE,2005,13.259399,43.03398,10280158,Europe
Czechia,CZE,2004,12.764843,42.32103,10261454,Europe
Czechia,CZE,2002,12.339187,39.532043,10239474,Europe
Czechia,CZE,1996,11.682681,34.996525,10296139,Europe
Czechia,CZE,1993,10.530282,31.02129,10320402,Europe
Czechia,CZE,1992,11.137716,26.210476,10312449,Europe
Democratic Republic of Congo,COD,2020,0.4896426,3.309952,95989999,Africa
Democratic Republic of Congo,COD,2012,0.58302736,4.0377555,73254623,Africa
Democratic Republic of Congo,COD,2004,0.29672593,1.972883,56997741,Africa
Denmark,DNK,2021,31.859173,103.05438,5856773,Europe
Denmark,DNK,2020,32.579445,101.99737,5831530,Europe
Denmark,DNK,2019,31.484386,96.19461,5814619,Europe
Denmark,DNK,2018,30.584105,99.74274,5793825,Europe
Denmark,DNK,2017,29.7315,97.072754,5765168,Europe
Denmark,DNK,2016,29.42478,93.602745,5728198,Europe
Denmark,DNK,2015,29.807798,92.006775,5683698,Europe
Denmark,DNK,2014,29.122257,93.31988,5643793,Europe
Denmark,DNK,2013,28.153347,93.52312,5615334,Europe
Denmark,DNK,2012,28.79088,91.000824,5591912,Europe
Denmark,DNK,2011,29.113087,91.07329,5570846,Europe
Denmark,DNK,2010,28.975945,92.19423,5547866,Europe
Denmark,DNK,2009,28.07134,88.35784,5523168,Europe
Denmark,DNK,2008,29.225319,85.73555,5493766,Europe
Denmark,DNK,2007,29.207767,86.0709,5461604,Europe
Denmark,DNK,2006,28.76354,84.45704,5437421,Europe
Denmark,DNK,2005,28.235813,82.42698,5419551,Europe
Denmark,DNK,2004,27.68279,81.65927,5404594,Europe
Denmark,DNK,2003,26.771717,79.847984,5390622,Europe
Denmark,DNK,2000,28.745243,80.752495,5339660,Europe
Denmark,DNK,1995,27.650578,74.46978,5233363,Europe
Denmark,DNK,1992,25.434341,72.93924,5171371,Europe
Denmark,DNK,1987,24.678299,75.4736,5127135,Europe
Djibouti,DJI,2017,1.5540572,10.140244,1054842,Africa
Djibouti,DJI,2013,1.3894094,10.020358,984832,Africa
Djibouti,DJI,2012,1.2935069,11.097598,966753,Africa
Djibouti,DJI,2002,1.4952374,8.826857,795577,Africa
Dominican Republic,DOM,2022,4.993235,26.054932,11230734,North America
Dominican Republic,DOM,2021,4.859976,25.894827,11123480,North America
Dominican Republic,DOM,2020,4.7359023,27.863073,11008297,North America
Dominican Republic,DOM,2019,5.1352324,30.777113,10894043,North America
Dominican Republic,DOM,2018,4.849535,29.300453,10782049,North America
Dominican Republic,DOM,2017,4.5464873,27.686794,10666846,North America
Dominican Republic,DOM,2016,3.9636376,31.430696,10551430,North America
Dominican Republic,DOM,2015,3.8118043,29.683598,10434826,North America
Dominican Republic,DOM,2014,3.5258248,27.58851,10315524,North America
Dominican Republic,DOM,2013,3.2161005,25.252256,10193837,North America
Dominican Republic,DOM,2012,3.0691926,23.645311,10070410,North America
Dominican Republic,DOM,2011,3.1370003,24.57317,9945622,North America
Dominican Republic,DOM,2010,2.9317815,25.6036,9820181,North America
Dominican Republic,DOM,2009,2.886991,24.807064,9695269,North America
Dominican Republic,DOM,2008,2.7857554,22.673624,9573136,North America
Dominican Republic,DOM,2007,2.7106447,23.965736,9455662,North America
Dominican Republic,DOM,2006,2.6214845,25.857403,9341187,North America
Dominican Republic,DOM,2005,2.4149694,23.955154,9225036,North America
Dominican Republic,DOM,2004,2.0079596,19.286896,9104889,North America
Dominican Republic,DOM,2003,2.3111928,22.753931,8980626,North America
Dominican Republic,DOM,2002,2.5691996,26.024004,8852232,North America
Dominican Republic,DOM,2001,2.8526313,27.212769,8720288,North America
Dominican Republic,DOM,2000,2.6832163,27.479101,8584196,North America
Dominican Republic,DOM,1997,2.7410023,25.00135,8174082,North America
Dominican Republic,DOM,1996,2.6720526,23.949865,8032894,North America
Dominican Republic,DOM,1992,2.4046488,19.150707,7447475,North America
Dominican Republic,DOM,1989,1.6389011,15.248291,7002300,North America
Dominican Republic,DOM,1986,2.600337,26.207146,6571214,North America
East Timor,TLS,2014,1.6566408,5.629599,1181913,Asia
East Timor,TLS,2007,1.3554897,4.6555305,1004897,Asia
East Timor,TLS,2001,1.195898,5.7425222,812252,Asia
Ecuador,ECU,2022,3.8379998,30.983639,17823900,South America
Ecuador,ECU,2021,3.3316371,29.249804,17682454,South America
Ecuador,ECU,2020,2.8705401,27.523474,17546058,South America
Ecuador,ECU,2019,3.6919491,30.825453,17340017,South America
Ecuador,ECU,2018,3.6707911,32.01225,17049542,South America
Ecuador,ECU,2017,3.8858707,31.402842,16759517,South America
Ecuador,ECU,2016,3.7554827,30.157766,16505141,South America
Ecuador,ECU,2015,3.7450895,31.05636,16266228,South America
Ecuador,ECU,2014,3.8889546,30.912415,16035126,South America
Ecuador,ECU,2013,3.6113899,30.843088,15807130,South America
Ecuador,ECU,2012,3.3588269,30.463488,15572194,South America
Ecuador,ECU,2011,3.1610384,28.511364,15326231,South America
Ecuador,ECU,2010,2.9352171,27.44108,15076695,South America
Ecuador,ECU,2009,2.6419237,24.667854,14825961,South America
Ecuador,ECU,2008,2.5967684,26.186264,14575202,South America
Ecuador,ECU,2007,2.409093,26.849554,14328783,South America
Ecuador,ECU,2006,2.405919,24.91609,14086139,South America
Ecuador,ECU,2005,1.9346763,23.3997,13846163,South America
Ecuador,ECU,2004,1.6572165,19.452822,13608699,South America
Ecuador,ECU,2003,1.6814512,19.975155,13372303,South America
Ecuador,ECU,2000,1.0695142,12.254849,12689214,South America
Ecuador,ECU,1999,1.1073856,16.303429,12470799,South America
Ecuador,ECU,1994,1.4167849,16.409632,11372196,South America
Egypt,EGY,2019,3.1586225,10.939462,107553159,Africa
Egypt,EGY,2017,2.9236405,10.305208,103696057,Africa
Egypt,EGY,2015,3.4217706,11.552245,99597333,Africa
Egypt,EGY,2012,3.4161203,10.690277,93161001,Africa
Egypt,EGY,2010,3.1681669,10.638752,89196070,Africa
Egypt,EGY,2008,2.7980046,9.451326,85864791,Africa
Egypt,EGY,2004,2.7065868,9.598588,79477439,Africa
Egypt,EGY,1999,2.9986508,10.50305,71520952,Africa
Egypt,EGY,1995,2.5688267,8.568498,65652622,Africa
Egypt,EGY,1990,2.4258451,9.238791,58396625,Africa
El Salvador,SLV,2022,3.9311993,24.750977,6280316,North America
El Salvador,SLV,2021,3.914152,24.648174,6255781,North America
El Salvador,SLV,2019,4.2647057,24.622679,6222316,North America
El Salvador,SLV,2018,3.8216631,22.41546,6219801,North America
El Salvador,SLV,2017,3.6865773,20.330912,6213537,North America
El Salvador,SLV,2016,3.408462,20.634075,6200805,North America
El Salvador,SLV,2015,3.4575388,19.99262,6183674,North America
El Salvador,SLV,2014,3.196591,20.494743,6162953,North America
El Salvador,SLV,2013,3.129517,20.566204,6138845,North America
El Salvador,SLV,2012,2.961869,18.613874,6113976,North America
El Salvador,SLV,2011,2.7509484,18.353815,6090128,North America
El Salvador,SLV,2010,2.613507,19.427675,6068252,North America
El Salvador,SLV,2009,2.4845893,19.00009,6048284,North America
El Salvador,SLV,2008,2.4305434,20.62515,6029301,North America
El Salvador,SLV,2007,2.8715813,20.15199,6009819,North America
El Salvador,SLV,2006,2.4555855,19.373543,6002322,North America
El Salvador,SLV,2005,1.9995615,20.2577,6005583,North America
El Salvador,SLV,2004,1.9266286,19.939821,6004673,North America
El Salvador,SLV,2003,1.4042118,19.8151,5998595,North America
El Salvador,SLV,2002,1.5803891,21.54465,5986629,North America
El Salvador,SLV,2001,1.6176821,21.669283,5968058,North America
El Salvador,SLV,2000,1.7913458,22.404139,5943366,North America
El Salvador,SLV,1999,1.2098887,19.97691,5913908,North America
El Salvador,SLV,1998,0.88812464,18.798805,5880786,North America
El Salvador,SLV,1996,1.6105579,17.684565,5805284,North America
El Salvador,SLV,1995,1.7434928,17.174706,5762134,North America
El Salvador,SLV,1991,1.0647279,15.645696,5495080,North America
El Salvador,SLV,1989,1.0072236,16.312397,5298976,North America
Estonia,EST,2021,21.146164,88.99733,1331750,Europe
Estonia,EST,2020,18.713602,76.58694,1329674,Europe
Estonia,EST,2019,17.85016,73.729805,1326821,Europe
Estonia,EST,2018,16.669535,70.68384,1321971,Europe
Estonia,EST,2017,15.80816,66.5183,1317432,Europe
Estonia,EST,2016,14.74278,63.830208,1315850,Europe
Estonia,EST,2015,12.921362,60.720936,1314581,Europe
Estonia,EST,2014,11.494445,56.852127,1314456,Europe
Estonia,EST,2013,10.046143,52.292427,1317921,Europe
Estonia,EST,2012,10.11877,46.53228,1322616,Europe
Estonia,EST,2011,9.631761,43.727814,1327366,Europe
Estonia,EST,2010,9.011035,41.271904,1331450,Europe
Estonia,EST,2009,10.331313,43.72345,1334528,Europe
Estonia,EST,2008,11.1061735,46.118614,1337078,Europe
Estonia,EST,2007,11.009585,45.006165,1340709,Europe
Estonia,EST,2006,9.225707,39.28926,1346884,Europe
Estonia,EST,2005,7.715229,34.644825,1354847,Europe
Estonia,EST,2004,6.537838,29.945879,1362682,Europe
Estonia,EST,2003,5.2467637,29.024866,1370849,Europe
Estonia,EST,1993,4.038833,22.17839,1504344,Europe
Eswatini,SWZ,2016,1.0665742,12.879519,1149516,Africa
Eswatini,SWZ,2009,0.7616826,8.091914,1105157,Africa
Eswatini,SWZ,2000,0.80955696,7.095136,1041428,Africa
Eswatini,SWZ,1994,0.25,2.732072,971220,Africa
Ethiopia,ETH,2015,1.3903704,6.554691,103867140,Africa
Ethiopia,ETH,2010,1.4241664,5.6014557,90538520,Africa
Ethiopia,ETH,2004,1.5204651,4.8407917,76077212,Africa
Ethiopia,ETH,1999,1.1137428,3.713749,65374562,Africa
Ethiopia,ETH,1995,0.78479123,3.8296096,57537340,Africa
Fiji,FJI,2019,3.3672152,13.878078,914904,Oceania
Fiji,FJI,2013,4.1565084,19.122118,916358,Oceania
Fiji,FJI,2008,3.7402487,19.751526,903403,Oceania
Fiji,FJI,2002,3.4086232,18.644987,858057,Oceania
Finland,FIN,2021,28.90835,95.21964,5541068,Europe
Finland,FIN,2020,29.307734,92.3879,5529617,Europe
Finland,FIN,2019,28.35132,92.979256,5521755,Europe
Finland,FIN,2018,28.374876,91.76503,5515732,Europe
Finland,FIN,2017,28.033659,90.45228,5508399,Europe
Finland,FIN,2016,27.712511,87.63539,5495469,Europe
Finland,FIN,2015,27.037397,88.73158,5479718,Europe
Finland,FIN,2014,26.854998,87.83125,5461686,Europe
Finland,FIN,2013,26.671011,88.28984,5439058,Europe
Finland,FIN,2012,27.331036,88.87522,5413978,Europe
Finland,FIN,2011,26.698181,88.90443,5388236,Europe
Finland,FIN,2010,26.324902,88.31584,5363347,Europe
Finland,FIN,2009,26.476852,86.21028,5338855,Europe
Finland,FIN,2008,25.841356,84.71711,5313381,Europe
Finland,FIN,2007,25.264215,84.16475,5288716,Europe
Finland,FIN,2006,24.417679,81.474754,5266247,Europe
Finland,FIN,2005,24.6395,79.07297,5246083,Europe
Finland,FIN,2004,23.571367,76.05035,5228144,Europe
Finland,FIN,2003,22.439165,72.75936,5212955,Europe
Finland,FIN,2000,21.293219,67.98361,5176198,Europe
Finland,FIN,1995,20.968018,57.1302,5107920,Europe
Finland,FIN,1991,22.680813,61.838238,5013889,Europe
Finland,FIN,1987,20.043436,53.67211,4932259,Europe
France,FRA,2021,22.751316,93.97595,66083547,Europe
France,FRA,2020,24.153225,92.65076,65905273,Europe
France,FRA,2019,23.135792,90.88675,65729460,Europe
France,FRA,2018,24.751944,96.16871,65519539,Europe
France,FRA,2017,24.629,94.99687,65284775,Europe
France,FRA,2016,24.4765,96.97157,65086852,Europe
France,FRA,2015,23.901432,95.132675,64916336,Europe
France,FRA,2014,24.213263,95.58181,64692495,Europe
France,FRA,2013,23.796492,95.25941,64387736,Europe
France,FRA,2012,23.668016,96.78916,64058465,Europe
France,FRA,2011,23.841236,96.895775,63733777,Europe
France,FRA,2010,23.440414,98.15907,63417366,Europe
France,FRA,2009,23.130318,97.54766,63106461,Europe
France,FRA,2008,23.751608,95.736565,62780187,Europe
France,FRA,2007,23.728542,96.04018,62432438,Europe
France,FRA,2006,20.511497,78.51055,62049831,Europe
France,FRA,2005,21.154856,77.81046,61625030,Europe
France,FRA,2004,21.048752,80.82913,61175243,Europe
France,FRA,2003,20.491085,79.15793,60741121,Europe
France,FRA,2002,20.979061,87.44473,60327247,Europe
France,FRA,2001,19.688534,85.36766,59905130,Europe
France,FRA,2000,19.19543,83.62787,59483716,Europe
France,FRA,1999,18.789448,81.66009,59084208,Europe
France,FRA,1998,18.503452,79.30769,58778817,Europe
France,FRA,1997,17.628326,78.05945,58568662,Europe
France,FRA,1996,17.465008,77.474396,58380637,Europe
France,FRA,1990,16.887442,71.0323,56990239,Europe
France,FRA,1984,15.517916,66.92938,55176626,Europe
France,FRA,1979,14.623262,64.24874,53660897,Europe
France,FRA,1975,12.363935,58.153755,52746322,Europe
France,FRA,1970,9.504482,47.757664,50813071,Europe
Gabon,GAB,2017,3.9113483,23.825977,2156902,Africa
Gabon,GAB,2005,2.6612697,16.654663,1463503,Africa
Gambia,GMB,2020,1.7392391,9.240876,2515744,Africa
Gambia,GMB,2015,1.9531848,8.745805,2224532,Africa
Gambia,GMB,2010,1.3158809,7.9447217,1926635,Africa
Gambia,GMB,2003,0.80579627,6.5858903,1577620,Africa
Gambia,GMB,1998,0.44335285,3.8793526,1376995,Africa
Georgia,GEO,2022,3.1246471,14.732074,3794783,Asia
Georgia,GEO,2021,2.7152991,13.320476,3788450,Asia
Georgia,GEO,2020,2.6398466,12.818536,3795680,Asia
Georgia,GEO,2019,2.844912,14.077051,3796721,Asia
Georgia,GEO,2018,2.714321,14.59664,3794881,Asia
Georgia,GEO,2017,2.6723676,14.929333,3792861,Asia
Georgia,GEO,2016,2.766664,14.566218,3792061,Asia
Georgia,GEO,2015,2.753767,14.196344,3791571,Asia
Georgia,GEO,2014,2.5962272,14.252142,3792921,Asia
Georgia,GEO,2013,2.3557835,13.741673,3809128,Asia
Georgia,GEO,2012,2.0948124,12.794168,3839208,Asia
Georgia,GEO,2011,1.8579108,11.847887,3868723,Asia
Georgia,GEO,2010,1.8086023,11.350735,3895933,Asia
Georgia,GEO,2009,1.9560448,11.33396,3918936,Asia
Georgia,GEO,2008,1.9450285,11.464403,3941193,Asia
Georgia,GEO,2007,1.829912,10.45858,3967592,Asia
Georgia,GEO,2006,1.9358283,10.842835,3996585,Asia
Georgia,GEO,2005,1.9149946,10.934388,4026135,Asia
Georgia,GEO,2004,1.969792,11.028744,4056076,Asia
Georgia,GEO,2003,1.9314361,10.84054,4085489,Asia
Georgia,GEO,2002,1.9328789,10.767209,4127853,Asia
Georgia,GEO,2001,1.4240364,8.474546,4209640,Asia
Georgia,GEO,2000,1.3716965,9.024981,4328363,Asia
Georgia,GEO,1999,1.435085,9.340783,4455583,Asia
Georgia,GEO,1998,1.6081396,10.420198,4576449,Asia
Georgia,GEO,1997,1.5028514,10.661033,4695360,Asia
Georgia,GEO,1996,2.549317,15.079735,4812774,Asia
Germany,DEU,2020,28.054615,117.8201,83628711,Europe
Germany,DEU,2019,26.774414,109.258545,83559185,Europe
Germany,DEU,2018,26.815619,108.17471,83368506,Europe
Germany,DEU,2017,25.864355,103.78739,83104012,Europe
Germany,DEU,2016,25.532816,104.87057,82760100,Europe
Germany,DEU,2015,25.31618,101.029594,82077546,Europe
Germany,DEU,2014,24.538918,99.23523,81376078,Europe
Germany,DEU,2013,25.156595,98.61174,81041580,Europe
Germany,DEU,2012,24.804731,98.72906,80916393,Europe
Germany,DEU,2011,25.664356,97.90994,80857877,Europe
Germany,DEU,2010,25.575583,97.61323,80830917,Europe
Germany,DEU,2009,25.032223,96.7559,80935275,Europe
Germany,DEU,2008,25.177717,96.67369,81110781,Europe
Germany,DEU,2007,25.303051,96.9932,81298546,Europe
Germany,DEU,2006,24.962004,97.173584,81701971,Europe
Germany,DEU,2005,24.455946,97.18163,82046731,Europe
Germany,DEU,2004,25.144918,94.76408,82092706,Europe
Germany,DEU,2003,25.376486,93.694695,82111619,Europe
Germany,DEU,2002,25.534147,94.38861,82068328,Europe
Germany,DEU,2001,25.201042,93.48302,81933883,Europe
Germany,DEU,2000,25.516277,92.32864,81797255,Europe
Germany,DEU,1999,25.379148,90.2857,81678279,Europe
Germany,DEU,1998,24.958149,87.98468,82011933,Europe
Germany,DEU,1997,23.956827,84.94177,82389631,Europe
Germany,DEU,1996,24.544619,85.98141,82263195,Europe
Germany,DEU,1995,23.608318,84.69395,82019890,Europe
Germany,DEU,1994,23.130192,84.09787,81773612,Europe
Germany,DEU,1993,24.512415,86.221954,81486770,Europe
Germany,DEU,1992,24.129402,86.61364,80934901,Europe
Germany,DEU,1991,23.615812,86.85792,80303189,Europe
Ghana,GHA,2016,1.2541733,9.993663,29356735,Africa
Ghana,GHA,2012,1.3658133,9.65681,26734272,Africa
Ghana,GHA,2005,0.9431147,6.511311,22449443,Africa
Ghana,GHA,1998,0.78503156,5.1963406,18688042,Africa
Ghana,GHA,1991,0.7746109,4.152334,15787495,Africa
Ghana,GHA,1988,0.845986,4.29142,14636577,Africa
Ghana,GHA,1987,0.8225844,4.1892567,14289112,Africa
Greece,GRC,2021,11.669559,53.78675,10579561,Europe
Greece,GRC,2020,10.323669,50.317482,10699370,Europe
Greece,GRC,2019,10.610237,49.17267,10718580,Europe
Greece,GRC,2018,10.005177,46.339764,10730845,Europe
Greece,GRC,2017,9.082189,44.582207,10753532,Europe
Greece,GRC,2016,8.50174,45.437874,10775506,Europe
Greece,GRC,2015,7.9582453,44.626965,10820901,Europe
Greece,GRC,2014,7.874406,44.32225,10893169,Europe
Greece,GRC,2013,7.49486,44.678516,10967535,Europe
Greece,GRC,2012,7.9309416,45.475266,11048294,Europe
Greece,GRC,2011,9.59266,52.16313,11108841,Europe
Greece,GRC,2010,12.905519,62.76045,11124665,Europe
Greece,GRC,2009,15.700627,70.87712,11108069,Europe
Greece,GRC,2008,15.164188,69.01068,11076873,Europe
Greece,GRC,2007,14.751243,69.86527,11045737,Europe
Greece,GRC,2006,14.229498,68.18556,11016108,Europe
Greece,GRC,2005,14.059135,68.95253,10981340,Europe
Greece,GRC,2004,14.609533,66.982025,10947370,Europe
Greece,GRC,2003,13.815954,63.529312,10918466,Europe
Greece,GRC,2000,10.93612,56.09133,10782638,Europe
Greece,GRC,1995,8.904903,51.800304,10519233,Europe
Grenada,GRD,2018,5.741758,44.097687,115703,North America
Guatemala,GTM,2014,2.2105067,18.217997,15681725,North America
Guatemala,GTM,2006,1.9718788,24.504856,13367454,North America
Guatemala,GTM,2000,2.1937888,22.864578,11697592,North America
Guatemala,GTM,1998,1.7087176,19.362736,11139145,North America
Guatemala,GTM,1989,0.6424669,12.479238,8775548,North America
Guatemala,GTM,1986,0.558142,7.8490486,8070818,North America
Guinea,GIN,2018,1.9240328,7.549208,12704776,Africa
Guinea,GIN,2012,1.5315729,6.718633,10921581,Africa
Guinea,GIN,2007,0.989636,5.89449,9662279,Africa
Guinea,GIN,2002,0.8565682,5.3189178,8674073,Africa
Guinea,GIN,1994,1.0189143,7.646709,7345105,Africa
Guinea,GIN,1991,0.25,2.3497229,6697166,Africa
Guinea-Bissau,GNB,2021,1.5853527,7.073131,2058842,Africa
Guinea-Bissau,GNB,2018,1.6998923,7.629908,1922166,Africa
Guinea-Bissau,GNB,2010,0.61697733,4.898364,1566350,Africa
Guinea-Bissau,GNB,2002,0.9950285,4.5504847,1289316,Africa
Guinea-Bissau,GNB,1993,1.0604093,6.684326,1058754,Africa
Guinea-Bissau,GNB,1991,0.4392128,9.21752,994641,Africa
Guyana,GUY,1998,1.9123385,16.156965,763596,South America
Guyana,GUY,1992,1.118758,8.155508,749919,South America
Haiti,HTI,2012,0.3609948,7.4373355,10069769,North America
Haiti,HTI,2001,0.31127864,5.65286,8455916,North America
Honduras,HND,2019,1.911765,21.341427,9943637,North America
Honduras,HND,2018,1.7374606,21.949175,9765209,North America
Honduras,HND,2017,1.7499713,21.697361,9588143,North America
Honduras,HND,2016,1.714783,22.603788,9412380,North America
Honduras,HND,2015,1.8553236,20.97515,9237305,North America
Honduras,HND,2014,1.8655161,21.069769,9063127,North America
Honduras,HND,2013,1.6632565,20.917433,8889277,North America
Honduras,HND,2012,1.4939795,20.643396,8715080,North America
Honduras,HND,2011,1.6803691,23.133926,8540587,North America
Honduras,HND,2010,1.7852172,23.764841,8365882,North America
Honduras,HND,2009,1.8997653,23.798655,8189904,North America
Honduras,HND,2008,1.6105918,23.428831,8012590,North America
Honduras,HND,2007,1.5896848,23.979256,7834805,North America
Honduras,HND,2006,1.0909989,22.101957,7656831,North America
Honduras,HND,2005,0.91306674,20.97113,7478362,North America
Honduras,HND,2004,1.0402422,18.532644,7299005,North America
Honduras,HND,2003,1.0172294,17.980112,7119213,North America
Honduras,HND,2002,1.2146024,18.692223,6938867,North America
Honduras,HND,2001,1.3062603,22.088896,6757992,North America
Honduras,HND,1999,0.93279725,16.852173,6400469,North America
Honduras,HND,1998,0.92259264,16.91343,6234437,North America
Honduras,HND,1997,1.4552158,15.994857,6071458,North America
Honduras,HND,1996,0.9746003,13.457707,5903962,North America
Honduras,HND,1995,1.173181,14.572584,5739636,North America
Honduras,HND,1994,1.1675345,14.856164,5579247,North America
Honduras,HND,1993,1.3531879,14.039324,5423253,North America
Honduras,HND,1992,1.2255328,11.9880085,5271437,North America
Honduras,HND,1991,1.062155,11.168569,5123796,North America
Honduras,HND,1990,0.6858735,9.836606,4980491,North America
Honduras,HND,1989,0.75924724,10.731539,4841842,North America
Hungary,HUN,2021,15.686832,47.445442,9707848,Europe
Hungary,HUN,2020,13.266785,49.58783,9749460,Europe
Hungary,HUN,2019,13.261575,43.843765,9770346,Europe
Hungary,HUN,2018,11.254211,41.293766,9774395,Europe
Hungary,HUN,2017,10.446882,39.611034,9785606,Europe
Hungary,HUN,2016,10.104425,38.83005,9810530,Europe
Hungary,HUN,2015,9.142626,37.49283,9839210,Europe
Hungary,HUN,2014,8.573621,35.10618,9862843,Europe
Hungary,HUN,2013,7.8802023,33.9134,9889344,Europe
Hungary,HUN,2012,7.68077,31.883194,9916620,Europe
Hungary,HUN,2011,8.481928,33.129803,9946675,Europe
Hungary,HUN,2010,8.418567,33.329166,9979129,Europe
Hungary,HUN,2009,8.772603,31.178406,10001382,Europe
Hungary,HUN,2008,9.196725,32.931572,10016655,Europe
Hungary,HUN,2007,8.988837,32.19571,10034084,Europe
Hungary,HUN,2006,9.237403,32.451427,10049947,Europe
Hungary,HUN,2005,7.906798,33.717216,10065704,Europe
Hungary,HUN,2004,8.235926,30.595095,10085789,Europe
Hungary,HUN,1999,7.0163693,25.786554,10219797,Europe
Hungary,HUN,1994,6.793123,30.477888,10339937,Europe
Hungary,HUN,1993,7.8239903,24.432953,10356868,Europe
Hungary,HUN,1991,8.247373,31.430862,10378175,Europe
Hungary,HUN,1989,5.356393,16.195549,10403420,Europe
Hungary,HUN,1987,12.447651,31.87435,10475104,Europe
Iceland,ISL,2017,31.839766,97.95676,343536,Europe
Iceland,ISL,2016,29.876108,94.862885,335572,Europe
Iceland,ISL,2015,28.115791,87.47693,330962,Europe
Iceland,ISL,2014,26.322155,81.04488,327516,Europe
Iceland,ISL,2013,25.905493,77.60465,323891,Europe
Iceland,ISL,2012,23.815294,77.73523,320847,Europe
Iceland,ISL,2011,23.780506,75.204636,319140,Europe
Iceland,ISL,2010,24.064594,75.17372,318163,Europe
Iceland,ISL,2009,25.973772,85.52293,318619,Europe
Iceland,ISL,2008,28.893566,102.45209,317519,Europe
Iceland,ISL,2007,29.325264,97.78875,311661,Europe
Iceland,ISL,2006,27.276804,92.86324,303883,Europe
Iceland,ISL,2005,24.68836,80.8465,296851,Europe
Iceland,ISL,2004,24.946705,76.440506,292171,Europe
Iceland,ISL,2003,23.924519,74.06482,289615,Europe
India,IND,2021,1.9771403,8.761667,1414203889,Asia
India,IND,2020,1.86826,8.657435,1402617692,Asia
India,IND,2019,1.9802604,9.023169,1389030303,Asia
India,IND,2018,2.0921264,9.03999,1374659068,Asia
India,IND,2017,2.0011444,8.367556,1359657392,Asia
India,IND,2016,1.8300029,7.282961,1343944293,Asia
India,IND,2015,1.8142668,7.2334886,1328024492,Asia
India,IND,2011,1.6949446,6.769648,1261224952,Asia
India,IND,2009,1.4842107,5.7563868,1225524760,Asia
India,IND,2004,1.3855886,5.2575502,1135991510,Asia
India,IND,1993,1.2620503,4.559764,922118380,Asia
India,IND,1987,1.1707973,4.397759,808931261,Asia
India,IND,1983,1.0440218,4.0951214,737372685,Asia
